"trial_number","mean_RT","sd_RT","n","se","upper","lower","model","fit"
41,2445.79578313253,1387.26045126596,83,152.271616846172,2598.0673999787,2293.52416628636,"softmax(Q)",2394.34216297783
41,2445.79578313253,1387.26045126596,83,152.271616846172,2598.0673999787,2293.52416628636,"softmax(Q * gaze)",2406.90451931742
41,2445.79578313253,1387.26045126596,83,152.271616846172,2598.0673999787,2293.52416628636,"softmax(Q) * gaze",2439.73135700857
41,2445.79578313253,1387.26045126596,83,152.271616846172,2598.0673999787,2293.52416628636,"softmax(Q) + gaze",2319.19151701379
41,2445.79578313253,1387.26045126596,83,152.271616846172,2598.0673999787,2293.52416628636,"softmax(Q + gaze)",2359.24185474
42,2447.35951807229,1446.53602579126,83,158.777956419405,2606.13747449169,2288.58156165288,"Q",2375.65977816428
42,2447.35951807229,1446.53602579126,83,158.777956419405,2606.13747449169,2288.58156165288,"Q * gaze",2457.14558314065
42,2447.35951807229,1446.53602579126,83,158.777956419405,2606.13747449169,2288.58156165288,"Q + gaze",2382.54001965964
42,2447.35951807229,1446.53602579126,83,158.777956419405,2606.13747449169,2288.58156165288,"softmax(Q)",2362.30184293881
42,2447.35951807229,1446.53602579126,83,158.777956419405,2606.13747449169,2288.58156165288,"softmax(Q * gaze)",2408.471444758
42,2447.35951807229,1446.53602579126,83,158.777956419405,2606.13747449169,2288.58156165288,"softmax(Q) * gaze",2479.33070909116
42,2447.35951807229,1446.53602579126,83,158.777956419405,2606.13747449169,2288.58156165288,"softmax(Q) + gaze",2359.4097644914
42,2447.35951807229,1446.53602579126,83,158.777956419405,2606.13747449169,2288.58156165288,"softmax(Q + gaze)",2376.76457297585
43,2312.4013253012,1451.57332243729,83,159.330871558105,2471.73219685931,2153.0704537431,"Q",2516.37584932739
43,2312.4013253012,1451.57332243729,83,159.330871558105,2471.73219685931,2153.0704537431,"Q * gaze",2529.25692282364
43,2312.4013253012,1451.57332243729,83,159.330871558105,2471.73219685931,2153.0704537431,"Q + gaze",2466.96934614264
43,2312.4013253012,1451.57332243729,83,159.330871558105,2471.73219685931,2153.0704537431,"softmax(Q)",2365.99797212514
43,2312.4013253012,1451.57332243729,83,159.330871558105,2471.73219685931,2153.0704537431,"softmax(Q * gaze)",2404.15708427046
43,2312.4013253012,1451.57332243729,83,159.330871558105,2471.73219685931,2153.0704537431,"softmax(Q) * gaze",2455.51117104526
43,2312.4013253012,1451.57332243729,83,159.330871558105,2471.73219685931,2153.0704537431,"softmax(Q) + gaze",2362.37027768165
43,2312.4013253012,1451.57332243729,83,159.330871558105,2471.73219685931,2153.0704537431,"softmax(Q + gaze)",2390.66725256884
44,2191.46228915663,1325.73448202867,83,145.518264362692,2336.98055351932,2045.94402479393,"Q",2394.59527922626
44,2191.46228915663,1325.73448202867,83,145.518264362692,2336.98055351932,2045.94402479393,"Q * gaze",2481.41430348514
44,2191.46228915663,1325.73448202867,83,145.518264362692,2336.98055351932,2045.94402479393,"Q + gaze",2396.5011331919
44,2191.46228915663,1325.73448202867,83,145.518264362692,2336.98055351932,2045.94402479393,"softmax(Q)",2331.09028143379
44,2191.46228915663,1325.73448202867,83,145.518264362692,2336.98055351932,2045.94402479393,"softmax(Q * gaze)",2425.39977188278
44,2191.46228915663,1325.73448202867,83,145.518264362692,2336.98055351932,2045.94402479393,"softmax(Q) * gaze",2490.22761433516
44,2191.46228915663,1325.73448202867,83,145.518264362692,2336.98055351932,2045.94402479393,"softmax(Q) + gaze",2349.57810555032
44,2191.46228915663,1325.73448202867,83,145.518264362692,2336.98055351932,2045.94402479393,"softmax(Q + gaze)",2351.06912727165
45,2099.1034939759,1055.097205772,83,115.811964008754,2214.91545798466,1983.29152996715,"Q",2412.5456683387
45,2099.1034939759,1055.097205772,83,115.811964008754,2214.91545798466,1983.29152996715,"Q * gaze",2492.58648705504
45,2099.1034939759,1055.097205772,83,115.811964008754,2214.91545798466,1983.29152996715,"Q + gaze",2380.03430507534
45,2099.1034939759,1055.097205772,83,115.811964008754,2214.91545798466,1983.29152996715,"softmax(Q)",2367.5713318938
45,2099.1034939759,1055.097205772,83,115.811964008754,2214.91545798466,1983.29152996715,"softmax(Q * gaze)",2419.05494280424
45,2099.1034939759,1055.097205772,83,115.811964008754,2214.91545798466,1983.29152996715,"softmax(Q) * gaze",2452.42133449151
45,2099.1034939759,1055.097205772,83,115.811964008754,2214.91545798466,1983.29152996715,"softmax(Q) + gaze",2380.02073809771
45,2099.1034939759,1055.097205772,83,115.811964008754,2214.91545798466,1983.29152996715,"softmax(Q + gaze)",2356.80856919721
46,2352.44096385542,1170.08785987042,83,128.433828061597,2480.87479191702,2224.00713579383,"Q",2446.82897660092
46,2352.44096385542,1170.08785987042,83,128.433828061597,2480.87479191702,2224.00713579383,"Q * gaze",2516.55956337943
46,2352.44096385542,1170.08785987042,83,128.433828061597,2480.87479191702,2224.00713579383,"Q + gaze",2453.19484940302
46,2352.44096385542,1170.08785987042,83,128.433828061597,2480.87479191702,2224.00713579383,"softmax(Q)",2339.69192611828
46,2352.44096385542,1170.08785987042,83,128.433828061597,2480.87479191702,2224.00713579383,"softmax(Q * gaze)",2391.6794312335
46,2352.44096385542,1170.08785987042,83,128.433828061597,2480.87479191702,2224.00713579383,"softmax(Q) * gaze",2474.00134567973
46,2352.44096385542,1170.08785987042,83,128.433828061597,2480.87479191702,2224.00713579383,"softmax(Q) + gaze",2366.22863653268
46,2352.44096385542,1170.08785987042,83,128.433828061597,2480.87479191702,2224.00713579383,"softmax(Q + gaze)",2342.93047199234
47,2279.56481927711,1471.10314997264,83,161.474548625249,2441.03936790236,2118.09027065186,"Q",2522.38869790498
47,2279.56481927711,1471.10314997264,83,161.474548625249,2441.03936790236,2118.09027065186,"Q * gaze",2614.61282751571
47,2279.56481927711,1471.10314997264,83,161.474548625249,2441.03936790236,2118.09027065186,"Q + gaze",2499.47474117317
47,2279.56481927711,1471.10314997264,83,161.474548625249,2441.03936790236,2118.09027065186,"softmax(Q)",2349.39116775786
47,2279.56481927711,1471.10314997264,83,161.474548625249,2441.03936790236,2118.09027065186,"softmax(Q * gaze)",2409.31922983132
47,2279.56481927711,1471.10314997264,83,161.474548625249,2441.03936790236,2118.09027065186,"softmax(Q) * gaze",2487.47571209631
47,2279.56481927711,1471.10314997264,83,161.474548625249,2441.03936790236,2118.09027065186,"softmax(Q) + gaze",2382.82179170635
47,2279.56481927711,1471.10314997264,83,161.474548625249,2441.03936790236,2118.09027065186,"softmax(Q + gaze)",2390.72281807707
48,2241.90146341463,1206.77216497802,82,133.265691803169,2375.1671552178,2108.63577161147,"Q",2390.64875414494
48,2241.90146341463,1206.77216497802,82,133.265691803169,2375.1671552178,2108.63577161147,"Q * gaze",2417.38004666244
48,2241.90146341463,1206.77216497802,82,133.265691803169,2375.1671552178,2108.63577161147,"Q + gaze",2349.54027411268
48,2241.90146341463,1206.77216497802,82,133.265691803169,2375.1671552178,2108.63577161147,"softmax(Q)",2313.87201089952
48,2241.90146341463,1206.77216497802,82,133.265691803169,2375.1671552178,2108.63577161147,"softmax(Q * gaze)",2358.68282891738
48,2241.90146341463,1206.77216497802,82,133.265691803169,2375.1671552178,2108.63577161147,"softmax(Q) * gaze",2355.18202752556
48,2241.90146341463,1206.77216497802,82,133.265691803169,2375.1671552178,2108.63577161147,"softmax(Q) + gaze",2328.91205645296
48,2241.90146341463,1206.77216497802,82,133.265691803169,2375.1671552178,2108.63577161147,"softmax(Q + gaze)",2324.11351870792
49,2201.99963414634,1137.18683462983,82,125.581277580397,2327.58091172674,2076.41835656595,"Q",2430.25875752302
49,2201.99963414634,1137.18683462983,82,125.581277580397,2327.58091172674,2076.41835656595,"Q * gaze",2473.35604667338
49,2201.99963414634,1137.18683462983,82,125.581277580397,2327.58091172674,2076.41835656595,"Q + gaze",2398.60491150569
49,2201.99963414634,1137.18683462983,82,125.581277580397,2327.58091172674,2076.41835656595,"softmax(Q)",2344.99400373298
49,2201.99963414634,1137.18683462983,82,125.581277580397,2327.58091172674,2076.41835656595,"softmax(Q * gaze)",2393.05175506073
49,2201.99963414634,1137.18683462983,82,125.581277580397,2327.58091172674,2076.41835656595,"softmax(Q) * gaze",2445.36940886234
49,2201.99963414634,1137.18683462983,82,125.581277580397,2327.58091172674,2076.41835656595,"softmax(Q) + gaze",2347.24928035933
49,2201.99963414634,1137.18683462983,82,125.581277580397,2327.58091172674,2076.41835656595,"softmax(Q + gaze)",2368.21216057486
50,2285.94361445783,1393.41725269611,83,152.947413599056,2438.89102805689,2132.99620085878,"Q",2382.1081147761
50,2285.94361445783,1393.41725269611,83,152.947413599056,2438.89102805689,2132.99620085878,"Q * gaze",2370.67700524654
50,2285.94361445783,1393.41725269611,83,152.947413599056,2438.89102805689,2132.99620085878,"Q + gaze",2335.88352139516
50,2285.94361445783,1393.41725269611,83,152.947413599056,2438.89102805689,2132.99620085878,"softmax(Q)",2296.41944799352
50,2285.94361445783,1393.41725269611,83,152.947413599056,2438.89102805689,2132.99620085878,"softmax(Q * gaze)",2360.92471489677
50,2285.94361445783,1393.41725269611,83,152.947413599056,2438.89102805689,2132.99620085878,"softmax(Q) * gaze",2347.48026477629
50,2285.94361445783,1393.41725269611,83,152.947413599056,2438.89102805689,2132.99620085878,"softmax(Q) + gaze",2294.40205428298
50,2285.94361445783,1393.41725269611,83,152.947413599056,2438.89102805689,2132.99620085878,"softmax(Q + gaze)",2316.59765118033
51,2354.58662650602,1508.53705199917,83,165.583453179717,2520.17007968574,2189.00317332631,"Q",2420.59143545549
51,2354.58662650602,1508.53705199917,83,165.583453179717,2520.17007968574,2189.00317332631,"Q * gaze",2480.1108150104
51,2354.58662650602,1508.53705199917,83,165.583453179717,2520.17007968574,2189.00317332631,"Q + gaze",2406.17681356192
51,2354.58662650602,1508.53705199917,83,165.583453179717,2520.17007968574,2189.00317332631,"softmax(Q)",2357.55577883171
51,2354.58662650602,1508.53705199917,83,165.583453179717,2520.17007968574,2189.00317332631,"softmax(Q * gaze)",2423.0949229771
51,2354.58662650602,1508.53705199917,83,165.583453179717,2520.17007968574,2189.00317332631,"softmax(Q) * gaze",2516.22779525577
51,2354.58662650602,1508.53705199917,83,165.583453179717,2520.17007968574,2189.00317332631,"softmax(Q) + gaze",2404.89055865656
51,2354.58662650602,1508.53705199917,83,165.583453179717,2520.17007968574,2189.00317332631,"softmax(Q + gaze)",2392.92055940227
52,2299.93060240964,1237.3946633398,83,135.821709536686,2435.75231194632,2164.10889287295,"Q",2392.66783175249
52,2299.93060240964,1237.3946633398,83,135.821709536686,2435.75231194632,2164.10889287295,"Q * gaze",2524.54621025379
52,2299.93060240964,1237.3946633398,83,135.821709536686,2435.75231194632,2164.10889287295,"Q + gaze",2375.32854171946
52,2299.93060240964,1237.3946633398,83,135.821709536686,2435.75231194632,2164.10889287295,"softmax(Q)",2284.47280442726
52,2299.93060240964,1237.3946633398,83,135.821709536686,2435.75231194632,2164.10889287295,"softmax(Q * gaze)",2361.7158576967
52,2299.93060240964,1237.3946633398,83,135.821709536686,2435.75231194632,2164.10889287295,"softmax(Q) * gaze",2464.23155897934
52,2299.93060240964,1237.3946633398,83,135.821709536686,2435.75231194632,2164.10889287295,"softmax(Q) + gaze",2317.95518726816
52,2299.93060240964,1237.3946633398,83,135.821709536686,2435.75231194632,2164.10889287295,"softmax(Q + gaze)",2300.38388373283
53,2180.72353658537,1167.04213530456,82,128.87824399533,2309.6017805807,2051.84529259004,"Q",2475.03851420012
53,2180.72353658537,1167.04213530456,82,128.87824399533,2309.6017805807,2051.84529259004,"Q * gaze",2507.83979016876
53,2180.72353658537,1167.04213530456,82,128.87824399533,2309.6017805807,2051.84529259004,"Q + gaze",2413.46440944987
53,2180.72353658537,1167.04213530456,82,128.87824399533,2309.6017805807,2051.84529259004,"softmax(Q)",2327.88278301152
53,2180.72353658537,1167.04213530456,82,128.87824399533,2309.6017805807,2051.84529259004,"softmax(Q * gaze)",2471.93786620569
53,2180.72353658537,1167.04213530456,82,128.87824399533,2309.6017805807,2051.84529259004,"softmax(Q) * gaze",2460.94265634164
53,2180.72353658537,1167.04213530456,82,128.87824399533,2309.6017805807,2051.84529259004,"softmax(Q) + gaze",2327.54611497967
53,2180.72353658537,1167.04213530456,82,128.87824399533,2309.6017805807,2051.84529259004,"softmax(Q + gaze)",2348.5572154073
54,2389.41419753086,1478.4273955312,81,164.269710614578,2553.68390814544,2225.14448691629,"Q",2404.73444897112
54,2389.41419753086,1478.4273955312,81,164.269710614578,2553.68390814544,2225.14448691629,"Q * gaze",2462.67226022707
54,2389.41419753086,1478.4273955312,81,164.269710614578,2553.68390814544,2225.14448691629,"Q + gaze",2388.65164339402
54,2389.41419753086,1478.4273955312,81,164.269710614578,2553.68390814544,2225.14448691629,"softmax(Q)",2345.99785937982
54,2389.41419753086,1478.4273955312,81,164.269710614578,2553.68390814544,2225.14448691629,"softmax(Q * gaze)",2427.10316434752
54,2389.41419753086,1478.4273955312,81,164.269710614578,2553.68390814544,2225.14448691629,"softmax(Q) * gaze",2441.27486440624
54,2389.41419753086,1478.4273955312,81,164.269710614578,2553.68390814544,2225.14448691629,"softmax(Q) + gaze",2356.63716620054
54,2389.41419753086,1478.4273955312,81,164.269710614578,2553.68390814544,2225.14448691629,"softmax(Q + gaze)",2362.48269572702
55,2020.51975903614,1286.214118924,83,141.180340951985,2161.70009998813,1879.33941808416,"Q",2389.836806065
55,2020.51975903614,1286.214118924,83,141.180340951985,2161.70009998813,1879.33941808416,"Q * gaze",2408.95730183114
55,2020.51975903614,1286.214118924,83,141.180340951985,2161.70009998813,1879.33941808416,"Q + gaze",2381.98868563505
55,2020.51975903614,1286.214118924,83,141.180340951985,2161.70009998813,1879.33941808416,"softmax(Q)",2289.9009086501
55,2020.51975903614,1286.214118924,83,141.180340951985,2161.70009998813,1879.33941808416,"softmax(Q * gaze)",2406.37395343327
55,2020.51975903614,1286.214118924,83,141.180340951985,2161.70009998813,1879.33941808416,"softmax(Q) * gaze",2360.35556771783
55,2020.51975903614,1286.214118924,83,141.180340951985,2161.70009998813,1879.33941808416,"softmax(Q) + gaze",2284.00917286724
55,2020.51975903614,1286.214118924,83,141.180340951985,2161.70009998813,1879.33941808416,"softmax(Q + gaze)",2317.64080734841
56,2181.25542168675,1401.37250906449,83,153.82061642736,2335.07603811411,2027.43480525939,"Q",2515.74353078144
56,2181.25542168675,1401.37250906449,83,153.82061642736,2335.07603811411,2027.43480525939,"Q * gaze",2513.9395193269
56,2181.25542168675,1401.37250906449,83,153.82061642736,2335.07603811411,2027.43480525939,"Q + gaze",2465.14025661505
56,2181.25542168675,1401.37250906449,83,153.82061642736,2335.07603811411,2027.43480525939,"softmax(Q)",2363.16689722242
56,2181.25542168675,1401.37250906449,83,153.82061642736,2335.07603811411,2027.43480525939,"softmax(Q * gaze)",2418.63539841566
56,2181.25542168675,1401.37250906449,83,153.82061642736,2335.07603811411,2027.43480525939,"softmax(Q) * gaze",2385.47220883536
56,2181.25542168675,1401.37250906449,83,153.82061642736,2335.07603811411,2027.43480525939,"softmax(Q) + gaze",2359.0786669238
56,2181.25542168675,1401.37250906449,83,153.82061642736,2335.07603811411,2027.43480525939,"softmax(Q + gaze)",2360.51216674971
57,2231.75060240964,1365.43799888565,83,149.876291509487,2381.62689391913,2081.87431090015,"Q",2548.17583976843
57,2231.75060240964,1365.43799888565,83,149.876291509487,2381.62689391913,2081.87431090015,"Q * gaze",2590.26378574345
57,2231.75060240964,1365.43799888565,83,149.876291509487,2381.62689391913,2081.87431090015,"Q + gaze",2476.10267276323
57,2231.75060240964,1365.43799888565,83,149.876291509487,2381.62689391913,2081.87431090015,"softmax(Q)",2345.3718274778
57,2231.75060240964,1365.43799888565,83,149.876291509487,2381.62689391913,2081.87431090015,"softmax(Q * gaze)",2455.08528547714
57,2231.75060240964,1365.43799888565,83,149.876291509487,2381.62689391913,2081.87431090015,"softmax(Q) * gaze",2507.36939634705
57,2231.75060240964,1365.43799888565,83,149.876291509487,2381.62689391913,2081.87431090015,"softmax(Q) + gaze",2328.59991567719
57,2231.75060240964,1365.43799888565,83,149.876291509487,2381.62689391913,2081.87431090015,"softmax(Q + gaze)",2368.45936257248
58,2152.35975903614,1055.46843919606,83,115.852712170829,2268.21247120697,2036.50704686532,"Q",2481.50901744093
58,2152.35975903614,1055.46843919606,83,115.852712170829,2268.21247120697,2036.50704686532,"Q * gaze",2610.82154394073
58,2152.35975903614,1055.46843919606,83,115.852712170829,2268.21247120697,2036.50704686532,"Q + gaze",2477.42791772596
58,2152.35975903614,1055.46843919606,83,115.852712170829,2268.21247120697,2036.50704686532,"softmax(Q)",2303.26717894
58,2152.35975903614,1055.46843919606,83,115.852712170829,2268.21247120697,2036.50704686532,"softmax(Q * gaze)",2369.49699519076
58,2152.35975903614,1055.46843919606,83,115.852712170829,2268.21247120697,2036.50704686532,"softmax(Q) * gaze",2452.23396680767
58,2152.35975903614,1055.46843919606,83,115.852712170829,2268.21247120697,2036.50704686532,"softmax(Q) + gaze",2357.84700573253
58,2152.35975903614,1055.46843919606,83,115.852712170829,2268.21247120697,2036.50704686532,"softmax(Q + gaze)",2294.50972541066
59,2278.19710843374,1375.34586149025,83,150.963820716361,2429.1609291501,2127.23328771737,"Q",2401.60035225523
59,2278.19710843374,1375.34586149025,83,150.963820716361,2429.1609291501,2127.23328771737,"Q * gaze",2450.84414191116
59,2278.19710843374,1375.34586149025,83,150.963820716361,2429.1609291501,2127.23328771737,"Q + gaze",2377.1213669718
59,2278.19710843374,1375.34586149025,83,150.963820716361,2429.1609291501,2127.23328771737,"softmax(Q)",2259.1322972559
59,2278.19710843374,1375.34586149025,83,150.963820716361,2429.1609291501,2127.23328771737,"softmax(Q * gaze)",2387.15558422283
59,2278.19710843374,1375.34586149025,83,150.963820716361,2429.1609291501,2127.23328771737,"softmax(Q) * gaze",2387.84467367586
59,2278.19710843374,1375.34586149025,83,150.963820716361,2429.1609291501,2127.23328771737,"softmax(Q) + gaze",2324.53451090585
59,2278.19710843374,1375.34586149025,83,150.963820716361,2429.1609291501,2127.23328771737,"softmax(Q + gaze)",2301.89597311003
60,2200.58975609756,1341.8794868006,82,148.185799535922,2348.77555563348,2052.40395656164,"Q",2375.38114504613
60,2200.58975609756,1341.8794868006,82,148.185799535922,2348.77555563348,2052.40395656164,"Q * gaze",2418.97436142282
60,2200.58975609756,1341.8794868006,82,148.185799535922,2348.77555563348,2052.40395656164,"Q + gaze",2361.49602029421
60,2200.58975609756,1341.8794868006,82,148.185799535922,2348.77555563348,2052.40395656164,"softmax(Q)",2263.4312565371
60,2200.58975609756,1341.8794868006,82,148.185799535922,2348.77555563348,2052.40395656164,"softmax(Q * gaze)",2363.72061299484
60,2200.58975609756,1341.8794868006,82,148.185799535922,2348.77555563348,2052.40395656164,"softmax(Q) * gaze",2330.17692572459
60,2200.58975609756,1341.8794868006,82,148.185799535922,2348.77555563348,2052.40395656164,"softmax(Q) + gaze",2299.17274546787
60,2200.58975609756,1341.8794868006,82,148.185799535922,2348.77555563348,2052.40395656164,"softmax(Q + gaze)",2272.01421887995
