"trial_number","acc","n","se","upper","lower","model","fit"
46,0.795180722891566,83,0.0442975074543163,0.839478230345883,0.75088321543725,"Q",0.705180722891567
46,0.795180722891566,83,0.0442975074543163,0.839478230345883,0.75088321543725,"Q * gaze",0.697831325301205
46,0.795180722891566,83,0.0442975074543163,0.839478230345883,0.75088321543725,"Q + gaze",0.688072289156626
46,0.795180722891566,83,0.0442975074543163,0.839478230345883,0.75088321543725,"softmax(Q)",0.810481927710843
46,0.795180722891566,83,0.0442975074543163,0.839478230345883,0.75088321543725,"softmax(Q * gaze)",0.741927710843373
46,0.795180722891566,83,0.0442975074543163,0.839478230345883,0.75088321543725,"softmax(Q) * gaze",0.777349397590361
46,0.795180722891566,83,0.0442975074543163,0.839478230345883,0.75088321543725,"softmax(Q) + gaze",0.790361445783132
47,0.819277108433735,83,0.0422360161545184,0.861513124588253,0.777041092279217,"Q",0.704578313253012
47,0.819277108433735,83,0.0422360161545184,0.861513124588253,0.777041092279217,"Q * gaze",0.658072289156627
47,0.819277108433735,83,0.0422360161545184,0.861513124588253,0.777041092279217,"Q + gaze",0.678433734939759
47,0.819277108433735,83,0.0422360161545184,0.861513124588253,0.777041092279217,"softmax(Q)",0.797349397590361
47,0.819277108433735,83,0.0422360161545184,0.861513124588253,0.777041092279217,"softmax(Q * gaze)",0.73722891566265
47,0.819277108433735,83,0.0422360161545184,0.861513124588253,0.777041092279217,"softmax(Q) * gaze",0.73144578313253
47,0.819277108433735,83,0.0422360161545184,0.861513124588253,0.777041092279217,"softmax(Q) + gaze",0.782168674698795
48,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"Q",0.734457831325301
48,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"Q * gaze",0.724096385542169
48,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"Q + gaze",0.721204819277108
48,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"softmax(Q)",0.817469879518072
48,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"softmax(Q * gaze)",0.795542168674699
48,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"softmax(Q) * gaze",0.796265060240964
48,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"softmax(Q) + gaze",0.811807228915663
49,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"Q",0.718433734939759
49,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"Q * gaze",0.683253012048193
49,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"Q + gaze",0.696867469879518
49,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"softmax(Q)",0.812168674698795
49,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"softmax(Q * gaze)",0.744337349397591
49,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"softmax(Q) * gaze",0.758915662650603
49,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"softmax(Q) + gaze",0.797469879518072
50,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"Q",0.725903614457831
50,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"Q * gaze",0.726987951807229
50,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"Q + gaze",0.716385542168675
50,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"softmax(Q)",0.823373493975904
50,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"softmax(Q * gaze)",0.829036144578313
50,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"softmax(Q) * gaze",0.81710843373494
50,0.843373493975904,83,0.0398936302000648,0.883267124175968,0.803479863775839,"softmax(Q) + gaze",0.828313253012049
