"subject","trial_number","block","context","left_index","right_index","correct_resp","CHOICE_KEY","RT","left_outcome","right_outcome","chosen_option","EV_left","EV_right","correct_option","correct","choice","choice_id","pre_fix_left","pre_fix_right"
6,14,"learning",4,8,7,"left","Left",3715.05,33,36,8,36,33,7,1,8,1,0.594223318069743,0.405776681930257
6,15,"learning",4,8,7,"left","Right",1579.14,36,34,7,36,33,7,0,7,2,0.32944832944833,0.67055167055167
6,16,"learning",2,3,4,"right","Right",1284.6,22,24,4,21,24,3,1,4,2,0.244444444444444,0.755555555555556
6,17,"learning",2,4,3,"left","Left",1432.2,23,20,4,24,21,3,1,4,1,0.598997493734336,0.401002506265664
6,18,"learning",2,3,4,"right","Right",951.42,18,22,4,21,24,3,1,4,2,0.557168784029038,0.442831215970962
6,19,"learning",2,4,3,"left","Left",894.14,26,20,4,24,21,3,1,4,1,0.712374581939799,0.287625418060201
6,20,"learning",4,8,7,"left","Left",2328.62,38,32,8,36,33,7,1,8,1,0.623376623376623,0.376623376623377
6,21,"learning",2,3,4,"right","Right",1067.43,18,27,4,21,24,3,1,4,2,0.655712050078247,0.344287949921753
6,22,"learning",1,1,2,"right","Left",1444.2,16,18,1,15,18,1,0,1,1,0.593688362919132,0.406311637080868
6,23,"learning",3,5,6,"right","Left",2689.47,24,28,5,27,30,5,0,5,1,0.511515800749866,0.488484199250134
6,24,"learning",2,4,3,"left","Left",848.25,26,19,4,24,21,3,1,4,1,0.496993987975952,0.503006012024048
6,25,"learning",1,2,1,"left","Left",1319.39,18,12,2,18,15,1,1,2,1,0.436363636363636,0.563636363636364
6,26,"learning",2,4,3,"left","Left",782.8,26,23,4,24,21,3,1,4,1,0.56020942408377,0.43979057591623
6,27,"learning",3,6,5,"left","Right",1627.66,32,26,5,30,27,5,0,5,2,0.588486140724947,0.411513859275053
6,28,"learning",3,6,5,"left","Left",1256.43,31,27,6,30,27,5,1,6,1,0.701204819277108,0.298795180722892
6,29,"learning",2,3,4,"right","Right",1085.36,25,23,4,21,24,3,1,4,2,0.471698113207547,0.528301886792453
6,30,"learning",1,1,2,"right","Right",1124.68,13,16,2,15,18,1,1,2,2,0.436950146627566,0.563049853372434
6,31,"learning",4,8,7,"left","Left",2370.82,38,31,8,36,33,7,1,8,1,0.485008818342152,0.514991181657848
6,32,"learning",4,7,8,"right","Right",918.38,34,36,8,33,36,7,1,8,2,0.62063227953411,0.37936772046589
6,33,"learning",1,2,1,"left","Left",1107.91,20,14,2,18,15,1,1,2,1,0.644257703081232,0.355742296918767
6,34,"learning",3,5,6,"right","Right",1315.51,25,28,6,27,30,5,1,6,2,0.440324449594438,0.559675550405562
6,35,"learning",3,6,5,"left","Left",941.44,28,30,6,30,27,5,1,6,1,0.557077625570776,0.442922374429224
6,36,"learning",3,5,6,"right","Right",1773.08,24,33,6,27,30,5,1,6,2,0.479134466769706,0.520865533230294
6,37,"learning",3,6,5,"left","Left",967.82,32,26,6,30,27,5,1,6,1,0.350626118067979,0.649373881932022
6,38,"learning",3,6,5,"left","Left",1874.01,27,30,6,30,27,5,1,6,1,0.564912280701754,0.435087719298246
6,39,"learning",3,5,6,"right","Right",2216.85,28,29,6,27,30,5,1,6,2,0.557560672059739,0.442439327940261
6,40,"learning",1,1,2,"right","Right",1196.41,16,18,2,15,18,1,1,2,2,0.341407151095732,0.658592848904268
6,41,"learning",4,7,8,"right","Right",1300.74,35,37,8,33,36,7,1,8,2,0.565420560747664,0.434579439252336
6,42,"learning",1,1,2,"right","Right",1009.41,14,17,2,15,18,1,1,2,2,0.30514096185738,0.69485903814262
6,43,"learning",3,6,5,"left","Left",2199.65,30,28,6,30,27,5,1,6,1,0.706563706563706,0.293436293436293
6,44,"learning",3,6,5,"left","Left",1345.31,30,24,6,30,27,5,1,6,1,0.487128712871287,0.512871287128713
6,45,"learning",2,4,3,"left","Left",1413.86,21,24,4,24,21,3,1,4,1,0.37217598097503,0.62782401902497
6,46,"learning",3,5,6,"right","Right",1249.65,28,30,6,27,30,5,1,6,2,0.468384074941452,0.531615925058548
6,47,"learning",4,8,7,"left","Left",2007.08,38,35,8,36,33,7,1,8,1,0.472708547888774,0.527291452111226
6,48,"learning",1,2,1,"left","Left",908.61,15,18,2,18,15,1,1,2,1,1,0
6,49,"learning",4,7,8,"right","Right",1902.59,31,34,8,33,36,7,1,8,2,0.321937321937322,0.678062678062678
6,50,"learning",1,1,2,"right","Right",2709.5,12,16,2,15,18,1,1,2,2,0.531365313653137,0.468634686346863
6,51,"learning",1,1,2,"right","Right",1593.71,12,21,2,15,18,1,1,2,2,0.37007874015748,0.62992125984252
6,52,"learning",3,5,6,"right","Right",1088.32,28,31,6,27,30,5,1,6,2,0.4332892998679,0.5667107001321
6,53,"learning",2,3,4,"right","Right",1258.03,22,25,4,21,24,3,1,4,2,0.194594594594595,0.805405405405405
6,54,"learning",1,2,1,"left","Left",2368.62,16,18,2,18,15,1,1,2,1,0.388008270158511,0.611991729841489
6,55,"learning",2,4,3,"left","Left",1187.57,22,24,4,24,21,3,1,4,1,0.834298957126304,0.165701042873696
6,56,"learning",2,3,4,"right","Right",3599.38,22,20,4,21,24,3,1,4,2,0.308812818645302,0.691187181354698
6,57,"learning",1,2,1,"left","Left",2764.69,20,16,2,18,15,1,1,2,1,0.544603252833908,0.455396747166092
6,58,"learning",1,2,1,"left","Left",4453.65,20,17,2,18,15,1,1,2,1,0.944836433611289,0.0551635663887107
6,59,"learning",2,4,3,"left","Left",1010.36,23,21,4,24,21,3,1,4,1,0.877094972067039,0.122905027932961
6,60,"learning",1,1,2,"right","Right",962.51,17,19,2,15,18,1,1,2,2,0.64525993883792,0.35474006116208
6,61,"learning",2,3,4,"right","Right",1038.09,18,23,4,21,24,3,1,4,2,0.516923076923077,0.483076923076923
6,62,"learning",4,7,8,"right","Right",2489.44,34,36,8,33,36,7,1,8,2,0.0939794419970631,0.906020558002937
6,63,"learning",1,2,1,"left","Left",4172.67,20,13,2,18,15,1,1,2,1,0.566796368352789,0.433203631647211
6,64,"learning",4,8,7,"left","Left",913.46,36,32,8,36,33,7,1,8,1,0.535483870967742,0.464516129032258
6,65,"learning",3,6,5,"left","Left",1429.6,29,27,6,30,27,5,1,6,1,0.547297297297297,0.452702702702703
6,66,"learning",1,2,1,"left","Left",1336.04,19,15,2,18,15,1,1,2,1,0.581818181818182,0.418181818181818
6,67,"learning",1,2,1,"left","Left",4803.54,17,14,2,18,15,1,1,2,1,0.795698924731183,0.204301075268817
6,68,"learning",2,4,3,"left","Left",837.05,24,22,4,24,21,3,1,4,1,0.36144578313253,0.63855421686747
6,69,"learning",4,7,8,"right","Right",633.63,30,35,8,33,36,7,1,8,2,0.391437308868502,0.608562691131499
6,70,"learning",3,5,6,"right","Right",3534.22,28,26,6,27,30,5,1,6,2,0.315705128205128,0.684294871794872
6,71,"learning",1,2,1,"left","Left",1555.4,18,14,2,18,15,1,1,2,1,0.790055248618785,0.209944751381215
6,72,"learning",3,6,5,"left","Left",3697.48,30,26,6,30,27,5,1,6,1,0.702430077945896,0.297569922054104
6,73,"learning",1,1,2,"right","Right",2688.34,19,17,2,15,18,1,1,2,2,0.286524822695035,0.713475177304964
6,74,"learning",1,2,1,"left","Left",1357.7,18,14,2,18,15,1,1,2,1,0.681481481481481,0.318518518518519
6,75,"learning",1,1,2,"right","Left",1700.04,16,19,1,15,18,1,0,1,1,0.610121836925961,0.389878163074039
6,76,"learning",2,3,4,"right","Right",858.33,20,23,4,21,24,3,1,4,2,0.666666666666667,0.333333333333333
6,77,"learning",4,7,8,"right","Right",1481.66,37,35,8,33,36,7,1,8,2,0.51685393258427,0.48314606741573
6,78,"learning",1,1,2,"right","Right",3299.17,12,18,2,15,18,1,1,2,2,0.519754170324846,0.480245829675154
6,79,"learning",4,7,8,"right","Right",2810.29,30,34,8,33,36,7,1,8,2,0.368852459016393,0.631147540983607
6,80,"learning",4,7,8,"right","Right",2386.25,32,35,8,33,36,7,1,8,2,0.44922913343966,0.55077086656034
6,81,"learning",4,8,7,"left","Left",2422.65,35,33,8,36,33,7,1,8,1,0.453446191051995,0.546553808948005
6,82,"learning",3,6,5,"left","Left",1300.64,31,29,6,30,27,5,1,6,1,0.682704811443433,0.317295188556567
6,83,"learning",3,5,6,"right","Right",972.34,28,30,6,27,30,5,1,6,2,0.269058295964126,0.730941704035874
6,84,"learning",2,4,3,"left","Left",814.37,24,20,4,24,21,3,1,4,1,0.555984555984556,0.444015444015444
6,85,"learning",4,8,7,"left","Left",1702.09,37,33,8,36,33,7,1,8,1,0.711159737417943,0.288840262582057
6,86,"learning",1,1,2,"right","Right",1155.76,16,19,2,15,18,1,1,2,2,0.188790560471976,0.811209439528024
6,87,"learning",4,7,8,"right","Right",1917,34,37,8,33,36,7,1,8,2,0.328335832083958,0.671664167916042
6,88,"learning",1,2,1,"left","Left",1434.12,18,16,2,18,15,1,1,2,1,0.822222222222222,0.177777777777778
6,89,"learning",2,3,4,"right","Right",1832.05,23,25,4,21,24,3,1,4,2,0.252225519287834,0.747774480712166
6,90,"learning",2,4,3,"left","Left",578.73,24,18,4,24,21,3,1,4,1,1,0
6,91,"learning",3,6,5,"left","Left",1649.65,30,26,6,30,27,5,1,6,1,0.659259259259259,0.340740740740741
6,92,"learning",4,8,7,"left","Left",1262.67,35,32,8,36,33,7,1,8,1,0.571428571428571,0.428571428571429
6,93,"learning",2,3,4,"right","Right",1335.93,22,25,4,21,24,3,1,4,2,0.728571428571429,0.271428571428571
6,94,"learning",2,4,3,"left","Left",833.11,26,20,4,24,21,3,1,4,1,1,0
6,95,"learning",1,1,2,"right","Right",904.16,12,17,2,15,18,1,1,2,2,0.505119453924915,0.494880546075085
6,96,"learning",4,8,7,"left","Left",738.63,34,36,8,36,33,7,1,8,1,1,0
6,97,"learning",3,5,6,"right","Right",1229.6,28,31,6,27,30,5,1,6,2,0.442437923250564,0.557562076749436
6,98,"learning",3,5,6,"right","Right",1093.55,29,31,6,27,30,5,1,6,2,0.404123711340206,0.595876288659794
6,99,"learning",1,1,2,"right","Right",1688.94,16,19,2,15,18,1,1,2,2,0.320661157024793,0.679338842975207
6,100,"learning",2,3,4,"right","Right",664.4,22,23,4,21,24,3,1,4,2,0.377245508982036,0.622754491017964
6,101,"learning",4,7,8,"right","Right",3065.25,30,39,8,33,36,7,1,8,2,0.310853530031612,0.689146469968388
6,102,"learning",2,4,3,"left","Left",839.02,24,20,4,24,21,3,1,4,1,0.714285714285714,0.285714285714286
6,103,"learning",3,6,5,"left","Right",1345.71,32,28,5,30,27,5,0,5,2,0.375,0.625
6,104,"learning",3,5,6,"right","Right",1213.53,31,29,6,27,30,5,1,6,2,0.0912052117263844,0.908794788273616
6,105,"learning",2,4,3,"left","Left",1205.69,26,22,4,24,21,3,1,4,1,0.672413793103448,0.327586206896552
6,106,"learning",4,7,8,"right","Right",820.73,34,37,8,33,36,7,1,8,2,0.403183023872679,0.596816976127321
6,107,"learning",1,2,1,"left","Left",917.63,20,14,2,18,15,1,1,2,1,0.779141104294478,0.220858895705521
6,108,"learning",3,6,5,"left","Left",1489.76,29,26,6,30,27,5,1,6,1,0.495327102803738,0.504672897196262
6,109,"learning",4,8,7,"left","Left",1472.58,38,34,8,36,33,7,1,8,1,0.843817787418655,0.156182212581345
6,110,"learning",1,2,1,"left","Left",795.25,19,17,2,18,15,1,1,2,1,0.771971496437055,0.228028503562945
6,111,"learning",4,7,8,"right","Right",685.56,34,32,8,33,36,7,1,8,2,0.423728813559322,0.576271186440678
6,112,"learning",3,5,6,"right","Right",1481.17,26,29,6,27,30,5,1,6,2,0.138047138047138,0.861952861952862
6,113,"learning",1,1,2,"right","Right",1003.53,16,17,2,15,18,1,1,2,2,0.142857142857143,0.857142857142857
6,114,"learning",4,7,8,"right","Right",1985.5,30,36,8,33,36,7,1,8,2,0.490445859872611,0.509554140127389
6,115,"learning",3,6,5,"left","Left",1455.85,32,29,6,30,27,5,1,6,1,0.289017341040462,0.710982658959538
6,116,"learning",3,5,6,"right","Right",663.16,28,31,6,27,30,5,1,6,2,0,1
6,117,"learning",2,3,4,"right","Right",642.45,19,22,4,21,24,3,1,4,2,0.173913043478261,0.826086956521739
6,118,"learning",2,3,4,"right","Right",612.97,22,24,4,21,24,3,1,4,2,0,1
6,119,"learning",4,8,7,"left","Left",1490.3,36,32,8,36,33,7,1,8,1,0.593130779392338,0.406869220607662
6,120,"learning",2,3,4,"right","Right",576.49,18,24,4,21,24,3,1,4,2,0,1
6,121,"transfer",100,3,2,"left","Right",1662.47,NA,NA,2,21,18,2,0,2,2,0.820428336079077,0.179571663920923
6,122,"transfer",100,6,2,"left","Left",3664.68,NA,NA,6,30,18,5,1,6,1,0.632102272727273,0.367897727272727
6,123,"transfer",100,1,3,"right","Left",1418.21,NA,NA,1,15,21,2,0,1,1,0.751091703056769,0.248908296943231
6,124,"transfer",100,1,4,"right","Right",1016.06,NA,NA,4,15,24,3,1,4,2,0.590847913862719,0.409152086137281
6,125,"transfer",100,7,5,"left","Left",4339.6,NA,NA,7,33,27,6,1,7,1,0.622458270106222,0.377541729893778
6,126,"transfer",100,6,3,"left","Left",3310.4,NA,NA,6,30,21,5,1,6,1,0.646322378716745,0.353677621283255
6,127,"transfer",100,4,2,"left","Left",1193.7,NA,NA,4,24,18,3,1,4,1,0.44949494949495,0.55050505050505
6,128,"transfer",100,7,1,"left","Left",3320.79,NA,NA,7,33,15,6,1,7,1,0.467451268848841,0.532548731151159
6,129,"transfer",100,3,8,"right","Right",1748.3,NA,NA,8,21,36,7,1,8,2,0.33434650455927,0.66565349544073
6,130,"transfer",100,6,5,"left","Left",3633.63,NA,NA,6,30,27,5,1,6,1,0.497723823975721,0.502276176024279
6,131,"transfer",100,1,5,"right","Left",3854.65,NA,NA,1,15,27,4,0,1,1,0.727475800446761,0.272524199553239
6,132,"transfer",100,6,1,"left","Left",1149.56,NA,NA,6,30,15,5,1,6,1,0.824742268041237,0.175257731958763
6,133,"transfer",100,3,1,"left","Left",3203.5,NA,NA,3,21,15,2,1,3,1,0.65251572327044,0.34748427672956
6,134,"transfer",100,5,8,"right","Right",1390.92,NA,NA,8,27,36,7,1,8,2,0.733188720173536,0.266811279826464
6,135,"transfer",100,3,1,"left","Left",6064.54,NA,NA,3,21,15,2,1,3,1,0.548983364140481,0.451016635859519
6,136,"transfer",100,1,4,"right","Right",766.31,NA,NA,4,15,24,3,1,4,2,0.244575936883629,0.755424063116371
6,137,"transfer",100,5,7,"right","Left",4490.7,NA,NA,5,27,33,6,0,5,1,0.63671875,0.36328125
6,138,"transfer",100,7,8,"right","Right",1046.94,NA,NA,8,33,36,7,1,8,2,0.674015748031496,0.325984251968504
6,139,"transfer",100,4,6,"right","Left",748.12,NA,NA,4,24,30,5,0,4,1,0.423076923076923,0.576923076923077
6,140,"transfer",100,2,3,"right","Right",2553.73,NA,NA,3,18,21,2,1,3,2,0.483544303797468,0.516455696202532
6,141,"transfer",100,2,1,"left","Left",1228.84,NA,NA,2,18,15,1,1,2,1,0.773499433748584,0.226500566251416
6,142,"transfer",100,4,7,"right","Left",789.88,NA,NA,4,24,33,6,0,4,1,0.421487603305785,0.578512396694215
6,143,"transfer",100,5,2,"left","Left",1892.16,NA,NA,5,27,18,4,1,5,1,0.700996677740864,0.299003322259136
6,144,"transfer",100,8,2,"left","Left",1644.87,NA,NA,8,36,18,7,1,8,1,0.715220949263502,0.284779050736498
6,145,"transfer",100,7,4,"left","Right",661.42,NA,NA,4,33,24,6,0,4,2,0.300970873786408,0.699029126213592
6,146,"transfer",100,7,6,"left","Right",2534.29,NA,NA,6,33,30,6,0,6,2,0.439536167863059,0.560463832136941
6,147,"transfer",100,1,2,"right","Right",881.68,NA,NA,2,15,18,1,1,2,2,0.464052287581699,0.535947712418301
6,148,"transfer",100,4,8,"right","Left",1103,NA,NA,4,24,36,7,0,4,1,0.464335664335664,0.535664335664336
6,149,"transfer",100,1,8,"right","Right",1083.65,NA,NA,8,15,36,7,1,8,2,0.517385257301808,0.482614742698192
6,150,"transfer",100,3,5,"right","Left",2207.29,NA,NA,3,21,27,4,0,3,1,0.689737470167064,0.310262529832936
6,151,"transfer",100,7,8,"right","Right",1193.27,NA,NA,8,33,36,7,1,8,2,0.359861591695502,0.640138408304498
6,152,"transfer",100,5,1,"left","Left",1304.52,NA,NA,5,27,15,4,1,5,1,0.51931330472103,0.48068669527897
6,153,"transfer",100,3,8,"right","Right",1057.91,NA,NA,8,21,36,7,1,8,2,0.502732240437158,0.497267759562842
6,154,"transfer",100,1,7,"right","Right",987.48,NA,NA,7,15,33,6,1,7,2,0.45933014354067,0.54066985645933
6,155,"transfer",100,6,4,"left","Right",3204.83,NA,NA,4,30,24,5,0,4,2,0.51685393258427,0.48314606741573
6,156,"transfer",100,5,3,"left","Left",1475.2,NA,NA,5,27,21,4,1,5,1,0.616982836495032,0.383017163504968
6,157,"transfer",100,3,7,"right","Right",2060.03,NA,NA,7,21,33,6,1,7,2,0.555851063829787,0.444148936170213
6,158,"transfer",100,8,1,"left","Left",1215.66,NA,NA,8,36,15,7,1,8,1,0.792207792207792,0.207792207792208
6,159,"transfer",100,8,7,"left","Left",769.36,NA,NA,8,36,33,7,1,8,1,0.52183908045977,0.47816091954023
6,160,"transfer",100,6,4,"left","Right",1661.27,NA,NA,4,30,24,5,0,4,2,0.665413533834586,0.334586466165414
6,161,"transfer",100,7,3,"left","Left",2841.23,NA,NA,7,33,21,6,1,7,1,0.502448579823702,0.497551420176298
6,162,"transfer",100,3,7,"right","Left",3976.83,NA,NA,3,21,33,6,0,3,1,0.722701149425287,0.277298850574713
6,163,"transfer",100,5,2,"left","Left",1461.13,NA,NA,5,27,18,4,1,5,1,0.810936051899907,0.189063948100093
6,164,"transfer",100,6,1,"left","Left",2139.07,NA,NA,6,30,15,5,1,6,1,0.56280193236715,0.43719806763285
6,165,"transfer",100,6,8,"right","Right",1182.19,NA,NA,8,30,36,7,1,8,2,0.51685393258427,0.48314606741573
6,166,"transfer",100,8,6,"left","Left",647.69,NA,NA,8,36,30,7,1,8,1,0.713554987212276,0.286445012787724
6,167,"transfer",100,5,4,"left","Right",1247.36,NA,NA,4,27,24,4,0,4,2,0.487034949267193,0.512965050732807
6,168,"transfer",100,7,4,"left","Right",944.48,NA,NA,4,33,24,6,0,4,2,1,0
6,169,"transfer",100,8,2,"left","Left",1639.01,NA,NA,8,36,18,7,1,8,1,0.638013371537727,0.361986628462273
6,170,"transfer",100,8,3,"left","Left",720.2,NA,NA,8,36,21,7,1,8,1,0.491071428571429,0.508928571428571
6,171,"transfer",100,2,8,"right","Right",1302,NA,NA,8,18,36,7,1,8,2,0.558469945355191,0.441530054644809
6,172,"transfer",100,1,3,"right","Right",1650.63,NA,NA,3,15,21,2,1,3,2,0.515077424612877,0.484922575387123
6,173,"transfer",100,1,7,"right","Right",1106.41,NA,NA,7,15,33,6,1,7,2,0.69060773480663,0.30939226519337
6,174,"transfer",100,2,7,"right","Right",3613.09,NA,NA,7,18,33,6,1,7,2,0.461218836565097,0.538781163434903
6,175,"transfer",100,7,5,"left","Right",3767.92,NA,NA,5,33,27,6,0,5,2,0.426319396847156,0.573680603152845
6,176,"transfer",100,3,2,"left","Right",1653.79,NA,NA,2,21,18,2,0,2,2,0.537651821862348,0.462348178137652
6,177,"transfer",100,2,6,"right","Right",4417.12,NA,NA,6,18,30,5,1,6,2,0.330414921964218,0.669585078035782
6,178,"transfer",100,1,6,"right","Right",1048.98,NA,NA,6,15,30,5,1,6,2,0.703296703296703,0.296703296703297
6,179,"transfer",100,8,5,"left","Left",972.13,NA,NA,8,36,27,7,1,8,1,0.558421851289833,0.441578148710167
6,180,"transfer",100,5,6,"right","Right",2898.46,NA,NA,6,27,30,5,1,6,2,0.379667116509222,0.620332883490778
6,181,"transfer",100,2,4,"right","Right",1005.03,NA,NA,4,18,24,3,1,4,2,0.547619047619048,0.452380952380952
6,182,"transfer",100,7,6,"left","Right",3058.92,NA,NA,6,33,30,6,0,6,2,0.573420479302832,0.426579520697168
6,183,"transfer",100,6,5,"left","Left",755.51,NA,NA,6,30,27,5,1,6,1,0.262295081967213,0.737704918032787
6,184,"transfer",100,5,3,"left","Left",1752.3,NA,NA,5,27,21,4,1,5,1,0.411428571428571,0.588571428571429
6,185,"transfer",100,7,3,"left","Left",3855.18,NA,NA,7,33,21,6,1,7,1,0.547529812606474,0.452470187393526
6,186,"transfer",100,5,4,"left","Right",638.56,NA,NA,4,27,24,4,0,4,2,0.418546365914787,0.581453634085213
6,187,"transfer",100,2,3,"right","Right",1375.76,NA,NA,3,18,21,2,1,3,2,0.41233140655106,0.58766859344894
6,188,"transfer",100,7,2,"left","Left",4238.17,NA,NA,7,33,18,6,1,7,1,0.828473413379074,0.171526586620926
6,189,"transfer",100,4,8,"right","Left",1373.55,NA,NA,4,24,36,7,0,4,1,0.774975751697381,0.225024248302619
6,190,"transfer",100,2,5,"right","Right",1908.22,NA,NA,5,18,27,4,1,5,2,0.312299465240642,0.687700534759358
6,191,"transfer",100,2,5,"right","Right",941.57,NA,NA,5,18,27,4,1,5,2,0.447244094488189,0.552755905511811
6,192,"transfer",100,6,7,"right","Left",2799.98,NA,NA,6,30,33,6,0,6,1,0.589690721649485,0.410309278350515
6,193,"transfer",100,4,3,"left","Left",710.15,NA,NA,4,24,21,3,1,4,1,0.788018433179724,0.211981566820276
6,194,"transfer",100,4,3,"left","Left",549.61,NA,NA,4,24,21,3,1,4,1,0.449438202247191,0.550561797752809
6,195,"transfer",100,2,1,"left","Left",820.42,NA,NA,2,18,15,1,1,2,1,0.614457831325301,0.385542168674699
6,196,"transfer",100,3,4,"right","Right",897.24,NA,NA,4,21,24,3,1,4,2,0.348214285714286,0.651785714285714
6,197,"transfer",100,2,8,"right","Right",1623.62,NA,NA,8,18,36,7,1,8,2,0.290791599353796,0.709208400646203
6,198,"transfer",100,5,1,"left","Left",1240.17,NA,NA,5,27,15,4,1,5,1,0.417777777777778,0.582222222222222
6,199,"transfer",100,3,6,"right","Right",1799.07,NA,NA,6,21,30,5,1,6,2,0.547337278106509,0.452662721893491
6,200,"transfer",100,5,6,"right","Right",1563.86,NA,NA,6,27,30,5,1,6,2,0.342745861733204,0.657254138266796
6,201,"transfer",100,3,4,"right","Right",1247.02,NA,NA,4,21,24,3,1,4,2,0.616038882138518,0.383961117861482
6,202,"transfer",100,8,7,"left","Left",861.02,NA,NA,8,36,33,7,1,8,1,0.651162790697674,0.348837209302326
6,203,"transfer",100,8,3,"left","Left",1262.41,NA,NA,8,36,21,7,1,8,1,0.475095785440613,0.524904214559387
6,204,"transfer",100,4,5,"right","Left",616.99,NA,NA,4,24,27,4,0,4,1,0.491228070175439,0.508771929824561
6,205,"transfer",100,8,6,"left","Left",1417.47,NA,NA,8,36,30,7,1,8,1,0.517374517374517,0.482625482625483
6,206,"transfer",100,6,7,"right","Left",3104.66,NA,NA,6,30,33,6,0,6,1,0.538058799838905,0.461941200161095
6,207,"transfer",100,3,5,"right","Right",2605.47,NA,NA,5,21,27,4,1,5,2,0.389114070642733,0.610885929357267
6,208,"transfer",100,1,2,"right","Right",1013.13,NA,NA,2,15,18,1,1,2,2,0.324929971988796,0.675070028011205
6,209,"transfer",100,3,6,"right","Right",1208.81,NA,NA,6,21,30,5,1,6,2,0.4,0.6
6,210,"transfer",100,5,8,"right","Right",1585.27,NA,NA,8,27,36,7,1,8,2,0.473788328387735,0.526211671612265
6,211,"transfer",100,7,1,"left","Left",1241.29,NA,NA,7,33,15,6,1,7,1,0.609865470852018,0.390134529147982
6,212,"transfer",100,8,4,"left","Right",690.47,NA,NA,4,36,24,7,0,4,2,0.607407407407407,0.392592592592593
6,213,"transfer",100,4,1,"left","Left",1170.29,NA,NA,4,24,15,3,1,4,1,0.517045454545455,0.482954545454545
6,214,"transfer",100,2,7,"right","Left",1079.36,NA,NA,2,18,33,6,0,2,1,0.539559014267185,0.460440985732815
6,215,"transfer",100,8,5,"left","Left",3072.94,NA,NA,8,36,27,7,1,8,1,0.570564516129032,0.429435483870968
6,216,"transfer",100,2,4,"right","Right",1236.94,NA,NA,4,18,24,3,1,4,2,0.76056338028169,0.23943661971831
6,217,"transfer",100,4,6,"right","Left",997,NA,NA,4,24,30,5,0,4,1,0.576642335766423,0.423357664233577
6,218,"transfer",100,6,8,"right","Right",909.9,NA,NA,8,30,36,7,1,8,2,0.327272727272727,0.672727272727273
6,219,"transfer",100,2,6,"right","Right",1756.77,NA,NA,6,18,30,5,1,6,2,0.29806259314456,0.70193740685544
6,220,"transfer",100,5,7,"right","Right",5830.52,NA,NA,7,27,33,6,1,7,2,0.545401798665506,0.454598201334494
6,221,"transfer",100,1,5,"right","Right",2764.77,NA,NA,5,15,27,4,1,5,2,0.62457337883959,0.37542662116041
6,222,"transfer",100,4,7,"right","Left",742.49,NA,NA,4,24,33,6,0,4,1,0.427184466019417,0.572815533980582
6,223,"transfer",100,1,6,"right","Right",1345.66,NA,NA,6,15,30,5,1,6,2,0.48,0.52
6,224,"transfer",100,4,2,"left","Left",754.16,NA,NA,4,24,18,3,1,4,1,1,0
6,225,"transfer",100,7,2,"left","Left",1177.82,NA,NA,7,33,18,6,1,7,1,0.516198704103672,0.483801295896328
6,226,"transfer",100,8,4,"left","Right",710.46,NA,NA,4,36,24,7,0,4,2,0.586813186813187,0.413186813186813
6,227,"transfer",100,1,8,"right","Right",717.66,NA,NA,8,15,36,7,1,8,2,0.345263157894737,0.654736842105263
6,228,"transfer",100,4,5,"right","Left",1022.75,NA,NA,4,24,27,4,0,4,1,0.417366946778712,0.582633053221289
6,229,"transfer",100,6,3,"left","Left",1045.34,NA,NA,6,30,21,5,1,6,1,0.489795918367347,0.510204081632653
6,230,"transfer",100,8,1,"left","Left",1009.28,NA,NA,8,36,15,7,1,8,1,0.523470839260313,0.476529160739687
6,231,"transfer",100,4,1,"left","Left",577.2,NA,NA,4,24,15,3,1,4,1,1,0
6,232,"transfer",100,6,2,"left","Left",1130.02,NA,NA,6,30,18,5,1,6,1,0.695331695331695,0.304668304668305
7,1,"learning",3,6,5,"left","Right",893.4,32,25,5,30,27,5,0,5,2,0.474509803921569,0.525490196078431
7,2,"learning",3,5,6,"right","Right",1644.49,29,31,6,27,30,5,1,6,2,0.171253822629969,0.828746177370031
7,3,"learning",2,3,4,"right","Right",1331.78,22,25,4,21,24,3,1,4,2,0.637254901960784,0.362745098039216
7,4,"learning",1,1,2,"right","Left",542.7,16,19,1,15,18,1,0,1,1,1,0
7,5,"learning",4,7,8,"right","Right",984.48,30,36,8,33,36,7,1,8,2,0.261735419630156,0.738264580369844
7,6,"learning",1,1,2,"right","Right",1568.8,12,18,2,15,18,1,1,2,2,0.54388843314192,0.45611156685808
7,7,"learning",4,8,7,"left","Left",1298.68,38,35,8,36,33,7,1,8,1,0.600441501103753,0.399558498896247
7,8,"learning",4,7,8,"right","Right",825.83,34,37,8,33,36,7,1,8,2,0.536121673003802,0.463878326996198
7,9,"learning",3,5,6,"right","Left",1616.62,28,26,5,27,30,5,0,5,1,0.554531490015361,0.445468509984639
7,10,"learning",2,4,3,"left","Right",1428.13,23,21,3,24,21,3,0,3,2,0.367837338262477,0.632162661737523
7,11,"learning",3,5,6,"right","Left",927.92,25,28,5,27,30,5,0,5,1,0.688549618320611,0.311450381679389
7,12,"learning",4,8,7,"left","Left",882.7,36,34,8,36,33,7,1,8,1,0.638629283489097,0.361370716510903
7,13,"learning",3,5,6,"right","Right",908.44,31,29,6,27,30,5,1,6,2,0.352941176470588,0.647058823529412
7,14,"learning",2,3,4,"right","Right",1297.9,23,25,4,21,24,3,1,4,2,0.181990521327014,0.818009478672986
