"subject","trial_number","context","available_option_1","available_option_2","LEFT_INDEX","UP_INDEX","RIGHT_INDEX","DOWN_INDEX","CHOICE_KEY","RT","Left_Outcome","Up_Outcome","Right_Outcome","Down_Outcome","Points","chosen_option","EV_1","EV_2","correct_option","correct","option_1","option_2","option_3","option_4","avail_1","avail_2","choice","choice_id","outcome_1","outcome_2","outcome_3","outcome_4","pre_fix_1","pre_fix_2","pre_fix_3","pre_fix_4","pre_fix_avail_1","pre_fix_avail_2","post_fix_1","post_fix_2","post_fix_3","post_fix_4"
18,11,"NSC",2,3,3,2,0,1,"Up",2275.42,34,39,15,38,406,2,40,30,2,1,1,2,3,4,3,4,3,1,15,38,39,34,0,0,0.63206106870229,0.36793893129771,0.63206106870229,0.36793893129771,0,0,0.438271604938272,0.561728395061728
18,12,"PSC",0,2,2,3,1,0,"Left",4366.6,48,31,25,17,454,2,20,47,2,1,5,6,7,8,5,7,7,2,17,25,48,31,0.429329794293298,0,0.390179163901792,0.18049104180491,0.429329794293298,0.390179163901792,0.81447963800905,0,0.18552036199095,0
18,13,"PSC",2,3,3,1,0,2,"Down",4069.17,26,19,21,48,502,2,47,30,2,1,5,6,7,8,7,8,7,1,21,19,48,26,0,0,0.570054945054945,0.429945054945055,0.570054945054945,0.429945054945055,0,0,0.872586872586873,0.127413127413127
18,14,"PSC",0,3,1,3,2,0,"Down",1997.68,24,29,46,24,526,0,20,30,3,0,5,6,7,8,5,8,5,1,24,24,46,29,0.40590405904059,0.138376383763838,0.0276752767527675,0.428044280442804,0.40590405904059,0.428044280442804,0.24597364568082,0,0,0.75402635431918
18,15,"PSC",0,2,2,1,3,0,"Left",2506.17,45,20,31,24,571,2,20,47,2,1,5,6,7,8,5,7,7,2,24,20,45,31,0.347025495750708,0.155807365439093,0.497167138810198,0,0.347025495750708,0.497167138810198,0.340909090909091,0,0.659090909090909,0
18,16,"PSC",1,3,2,0,3,1,"Right",1880.22,46,17,28,25,599,3,23,30,3,1,5,6,7,8,6,8,8,2,17,25,46,28,0,0.26448087431694,0.343169398907104,0.392349726775956,0.26448087431694,0.392349726775956,0.18978102189781,0.375391032325339,0.0656934306569343,0.369134515119917
18,17,"NSC",0,2,2,3,1,0,"Left",2189.3,40,34,38,14,639,2,13,40,2,1,1,2,3,4,1,3,3,2,14,38,40,34,0.352014010507881,0,0.619964973730298,0.0280210157618214,0.352014010507881,0.619964973730298,0.480769230769231,0,0.519230769230769,0
18,18,"PSC",2,3,0,3,1,2,"Down",1721.06,21,27,28,50,689,2,47,30,2,1,5,6,7,8,7,8,7,1,21,28,50,27,0.289473684210526,0,0.403508771929825,0.307017543859649,0.403508771929825,0.307017543859649,0,0,0.519392917369309,0.480607082630691
18,19,"PSC",0,3,0,2,3,1,"Right",1873.93,19,45,32,24,721,3,20,30,3,1,5,6,7,8,5,8,8,2,19,24,45,32,0.372233400402414,0.158953722334004,0.154929577464789,0.313883299798793,0.372233400402414,0.313883299798793,0.34297520661157,0,0,0.65702479338843
18,20,"PSC",1,2,2,3,1,0,"Left",1472.07,46,29,26,23,767,2,23,47,2,1,5,6,7,8,6,7,7,2,23,26,46,29,0,0.495176848874598,0.504823151125402,0,0.495176848874598,0.504823151125402,0,0,0,0
18,21,"NSC",1,2,0,3,2,1,"Right",2200.2,10,33,39,40,806,2,37,40,2,1,1,2,3,4,2,3,3,2,10,40,39,33,0.0684168655529037,0.327764518695306,0.60381861575179,0,0.327764518695306,0.60381861575179,0,0.578635014836795,0.421364985163205,0
18,22,"NSC",1,3,3,1,0,2,"Left",1874.9,28,38,11,42,834,3,37,30,1,0,1,2,3,4,2,4,4,2,11,38,42,28,0,0.31547619047619,0.297619047619048,0.386904761904762,0.31547619047619,0.386904761904762,0,0.754385964912281,0,0.245614035087719
18,23,"PSC",0,1,3,0,2,1,"Up",2213.87,31,18,48,21,852,0,20,23,1,0,5,6,7,8,5,6,5,1,18,21,48,31,0.682170542635659,0.317829457364341,0,0,0.682170542635659,0.317829457364341,0.37597503900156,0.62402496099844,0,0
18,24,"NSC",2,3,0,2,3,1,"Right",1985.96,11,40,26,36,878,3,40,30,2,0,1,2,3,4,3,4,4,2,11,36,40,26,0.13869625520111,0.0208044382801664,0.385575589459085,0.454923717059639,0.385575589459085,0.454923717059639,0,0,0.566176470588235,0.433823529411765
18,25,"PSC",0,3,2,3,0,1,"Up",2565.43,47,28,22,26,906,3,20,30,3,1,5,6,7,8,5,8,8,2,22,26,47,28,0.454415954415954,0,0,0.545584045584046,0.454415954415954,0.545584045584046,0.556765163297045,0,0,0.443234836702955
18,26,"PSC",1,2,1,0,2,3,"Right",1812.77,22,22,48,31,954,2,23,47,2,1,5,6,7,8,6,7,7,2,22,22,48,31,0.293963254593176,0.241469816272966,0.464566929133858,0,0.241469816272966,0.464566929133858,0,0,1,0
18,27,"PSC",0,3,1,2,0,3,"Down",2107.04,24,47,21,29,983,3,20,30,3,1,5,6,7,8,5,8,8,2,21,24,47,29,0.47673314339981,0,0,0.52326685660019,0.47673314339981,0.52326685660019,0.62374245472837,0,0,0.37625754527163
18,28,"PSC",2,3,0,2,1,3,"Up",1738.44,15,47,25,30,1030,2,47,30,2,1,5,6,7,8,7,8,7,1,15,25,47,30,0,0.223557692307692,0.495192307692308,0.28125,0.495192307692308,0.28125,0,0,0.430594900849858,0.569405099150142
18,29,"NSC",2,3,0,2,3,1,"Right",2153.87,14,39,29,35,1059,3,40,30,2,0,1,2,3,4,3,4,4,2,14,35,39,29,0,0,0.525762355415352,0.474237644584648,0.525762355415352,0.474237644584648,0,0.285714285714286,0.241758241758242,0.472527472527473
18,30,"NSC",1,3,2,3,1,0,"Up",1831.46,41,30,36,16,1089,3,37,30,1,0,1,2,3,4,2,4,4,2,16,36,41,30,0,0.376558603491272,0,0.623441396508728,0.376558603491272,0.623441396508728,0,0.424124513618677,0,0.575875486381323
18,31,"PSC",1,3,1,2,3,0,"Right",1742.92,24,51,31,24,1120,3,23,30,3,1,5,6,7,8,6,8,8,2,24,24,51,31,0,0.400977995110024,0.193154034229829,0.405867970660147,0.400977995110024,0.405867970660147,0,0.682634730538922,0,0.317365269461078
18,32,"NSC",1,2,1,3,2,0,"Right",3495.35,35,29,42,16,1162,2,37,40,2,1,1,2,3,4,2,3,3,2,16,35,42,29,0,0.348021582733813,0.580035971223022,0.0719424460431655,0.348021582733813,0.580035971223022,0,0.12415196743555,0.789009497964722,0.0868385345997286
18,33,"NSC",0,3,3,0,2,1,"Left",1993.86,28,18,43,35,1190,3,13,30,3,1,1,2,3,4,1,4,4,2,18,35,43,28,0.449035812672176,0,0.272727272727273,0.278236914600551,0.449035812672176,0.278236914600551,0.0857307249712313,0.132911392405063,0.199079401611047,0.582278481012658
18,34,"NSC",1,3,1,3,2,0,"Up",1910.61,37,31,40,15,1221,3,37,30,1,0,1,2,3,4,2,4,4,2,15,37,40,31,0,0.391480730223124,0,0.608519269776876,0.391480730223124,0.608519269776876,0.11265164644714,0.237435008665511,0,0.649913344887348
18,35,"PSC",2,3,1,3,0,2,"Down",1690.36,21,34,15,45,1266,2,47,30,2,1,5,6,7,8,7,8,7,1,15,21,45,34,0,0.188498402555911,0.402555910543131,0.408945686900958,0.402555910543131,0.408945686900958,0,0,0.923766816143498,0.0762331838565022
18,36,"NSC",1,3,2,1,0,3,"Down",1462.05,42,37,12,31,1297,3,37,30,1,0,1,2,3,4,2,4,4,2,12,37,42,31,0,0.41108545034642,0,0.58891454965358,0.41108545034642,0.58891454965358,0,0.676,0,0.324
18,37,"NSC",1,3,3,1,2,0,"Up",2080.6,29,37,40,12,1334,1,37,30,1,1,1,2,3,4,2,4,2,1,12,37,40,29,0.259574468085106,0.338297872340426,0,0.402127659574468,0.338297872340426,0.402127659574468,0,0.631419939577039,0,0.368580060422961
18,38,"NSC",0,3,2,0,1,3,"Down",1732.31,37,11,37,32,1366,3,13,30,3,1,1,2,3,4,1,4,4,2,11,37,37,32,0.330097087378641,0,0,0.669902912621359,0.330097087378641,0.669902912621359,0.440273037542662,0,0,0.559726962457338
18,39,"PSC",0,2,0,2,1,3,"Up",2057.12,22,44,28,31,1410,2,20,47,2,1,5,6,7,8,5,7,7,2,22,28,44,31,0.362255965292842,0,0.470715835140998,0.167028199566161,0.362255965292842,0.470715835140998,0.567567567567568,0,0.432432432432432,0
18,40,"NSC",0,2,3,1,0,2,"Down",2029.44,31,38,16,40,1450,2,13,40,2,1,1,2,3,4,1,3,3,2,16,38,40,31,0.297752808988764,0.170411985018727,0.531835205992509,0,0.297752808988764,0.531835205992509,0.275797373358349,0,0.724202626641651,0
18,41,"NSC",0,2,2,1,0,3,"Left",2134.53,40,37,12,31,1490,2,13,40,2,1,1,2,3,4,1,3,3,2,12,37,40,31,0.49234693877551,0,0.50765306122449,0,0.49234693877551,0.50765306122449,0.785488958990536,0,0.214511041009464,0
18,42,"NSC",2,3,3,1,0,2,"Down",2327.82,30,33,13,40,1530,2,40,30,2,1,1,2,3,4,3,4,3,1,13,33,40,30,0.183220829315333,0,0.506268081002893,0.310511089681774,0.506268081002893,0.310511089681774,0,0,0.303333333333333,0.696666666666667
18,43,"NSC",0,3,0,1,3,2,"Right",1862.08,14,37,30,39,1560,3,13,30,3,1,1,2,3,4,1,4,4,2,14,37,39,30,0.147448015122873,0,0,0.852551984877127,0.147448015122873,0.852551984877127,0.407272727272727,0,0,0.592727272727273
18,44,"PSC",1,2,2,3,0,1,"Left",1546.32,44,33,24,25,1604,2,23,47,2,1,5,6,7,8,6,7,7,2,24,25,44,33,0,0.21731123388582,0.78268876611418,0,0.21731123388582,0.78268876611418,0,0,1,0
18,45,"NSC",0,1,1,2,0,3,"Left",1700.03,37,42,14,31,1641,1,13,37,1,1,1,2,3,4,1,2,2,2,14,37,42,31,0.516891891891892,0.483108108108108,0,0,0.516891891891892,0.483108108108108,0.162361623616236,0,0,0.837638376383764
18,46,"NSC",1,2,3,0,2,1,"Down",1714.16,31,15,41,38,1679,1,37,40,2,0,1,2,3,4,2,3,2,1,15,38,41,31,0,0.293010752688172,0.610215053763441,0.0967741935483871,0.293010752688172,0.610215053763441,0,0.620689655172414,0.379310344827586,0
18,47,"NSC",2,3,1,3,2,0,"Up",2061.71,39,27,42,10,1706,3,40,30,2,0,1,2,3,4,3,4,4,2,10,39,42,27,0.0876712328767123,0,0.405479452054795,0.506849315068493,0.405479452054795,0.506849315068493,0,0,0.512635379061372,0.487364620938628
18,48,"NSC",0,1,0,2,1,3,"Right",1420.92,13,39,41,32,1747,1,13,37,1,1,1,2,3,4,1,2,2,2,13,41,39,32,0.373584905660377,0.626415094339623,0,0,0.373584905660377,0.626415094339623,0.493734335839599,0.506265664160401,0,0
18,49,"NSC",1,2,3,1,2,0,"Right",1866.15,32,36,42,11,1789,2,37,40,2,1,1,2,3,4,2,3,3,2,11,36,42,32,0,0.53416149068323,0.46583850931677,0,0.53416149068323,0.46583850931677,0,0.590643274853801,0.409356725146199,0
18,50,"PSC",1,2,2,1,3,0,"Left",1405.93,46,20,28,20,1835,2,23,47,2,1,5,6,7,8,6,7,7,2,20,20,46,28,0,0.479310344827586,0.520689655172414,0,0.479310344827586,0.520689655172414,0,0.573170731707317,0.426829268292683,0
18,51,"PSC",0,1,3,2,0,1,"Down",1754.6,32,46,21,24,1859,1,20,23,1,1,5,6,7,8,5,6,6,2,21,24,46,32,0.366373902132999,0.267252195734002,0.188205771643664,0.178168130489335,0.366373902132999,0.267252195734002,0.475638051044084,0.524361948955916,0,0
18,52,"NSC",0,1,2,1,3,0,"Up",2005.43,43,40,31,9,1899,1,13,37,1,1,1,2,3,4,1,2,2,2,9,40,43,31,0.429732868757259,0.570267131242741,0,0,0.429732868757259,0.570267131242741,0.310575635876841,0.689424364123159,0,0
18,53,"NSC",1,2,3,2,1,0,"Right",2755.51,28,39,36,11,1935,1,37,40,2,0,1,2,3,4,2,3,2,1,11,36,39,28,0,0.748129675810474,0.251870324189526,0,0.748129675810474,0.251870324189526,0,0.20353982300885,0.79646017699115,0
18,54,"PSC",0,1,0,3,1,2,"Right",2807.88,22,31,23,45,1958,1,20,23,1,1,5,6,7,8,5,6,6,2,22,23,45,31,0.351762266758811,0.554250172771251,0,0.0939875604699378,0.351762266758811,0.554250172771251,0.535353535353535,0.464646464646465,0,0
18,55,"NSC",0,3,2,0,1,3,"Up",1651.22,40,9,37,29,1967,0,13,30,3,0,1,2,3,4,1,4,1,1,9,37,40,29,0.519797809604044,0.119629317607414,0,0.360572872788543,0.519797809604044,0.360572872788543,0.399477806788512,0,0,0.600522193211488
18,56,"PSC",0,3,0,2,3,1,"Right",1135.34,24,51,30,24,1997,3,20,30,3,1,5,6,7,8,5,8,8,2,24,24,51,30,0.452970297029703,0,0.175742574257426,0.371287128712871,0.452970297029703,0.371287128712871,0.612781954887218,0,0,0.387218045112782
18,57,"NSC",0,2,2,3,0,1,"Left",1695.17,41,31,11,36,2038,2,13,40,2,1,1,2,3,4,1,3,3,2,11,36,41,31,0.330508474576271,0,0.664406779661017,0.00508474576271186,0.330508474576271,0.664406779661017,0.664298401420959,0.0408525754884547,0.294849023090586,0
18,58,"NSC",0,1,0,1,2,3,"Up",1337.6,16,34,38,31,2072,1,13,37,1,1,1,2,3,4,1,2,2,2,16,34,38,31,0.603938730853392,0.396061269146608,0,0,0.603938730853392,0.396061269146608,0,1,0,0
18,59,"NSC",0,1,0,1,3,2,"Up",1298.41,13,34,27,42,2106,1,13,37,1,1,1,2,3,4,1,2,2,2,13,34,42,27,0.399588053553038,0.600411946446962,0,0,0.399588053553038,0.600411946446962,0.087719298245614,0.519298245614035,0.392982456140351,0
18,60,"PSC",1,3,0,2,1,3,"Down",1800.43,22,47,23,30,2136,3,23,30,3,1,5,6,7,8,6,8,8,2,22,23,47,30,0,0.682403433476395,0.0858369098712446,0.23175965665236,0.682403433476395,0.23175965665236,0,0.74785100286533,0,0.25214899713467
19,1,"PSC",1,2,3,0,2,1,"Right",796.57,33,24,44,25,44,2,23,47,2,1,5,6,7,8,6,7,7,2,24,25,44,33,0,0,1,0,0,1,0.518518518518518,0.320987654320988,0.160493827160494,0
19,2,"NSC",2,3,1,0,3,2,"Right",858.48,35,14,29,39,73,3,40,30,2,0,1,2,3,4,3,4,4,2,14,35,39,29,0,0,0,1,0,1,0.040625,0,0.384375,0.575
19,3,"NSC",2,3,2,3,1,0,"Up",1189.86,40,26,36,11,99,3,40,30,2,0,1,2,3,4,3,4,4,2,11,36,40,26,0,0.537735849056604,0,0.462264150943396,0,0.462264150943396,0,0,0.529411764705882,0.470588235294118
19,4,"NSC",0,2,2,1,3,0,"Left",1514.55,40,38,34,14,139,2,13,40,2,1,1,2,3,4,1,3,3,2,14,38,40,34,0.418965517241379,0,0.581034482758621,0,0.418965517241379,0.581034482758621,0.165217391304348,0.384782608695652,0.354347826086957,0.0956521739130435
19,5,"NSC",1,2,1,2,3,0,"Up",2505.46,38,41,31,15,180,2,37,40,2,1,1,2,3,4,2,3,3,2,15,38,41,31,0,0.532286212914485,0.467713787085515,0,0.532286212914485,0.467713787085515,0,0.353556485355649,0.370292887029289,0.276150627615063
19,6,"PSC",2,3,0,3,2,1,"Right",1682.53,15,34,45,21,225,2,47,30,2,1,5,6,7,8,7,8,7,1,15,21,45,34,0,0,0.510236220472441,0.489763779527559,0.510236220472441,0.489763779527559,0.316831683168317,0,0.287128712871287,0.396039603960396
19,7,"PSC",0,1,0,3,1,2,"Left",2699.74,21,32,24,46,246,0,20,23,1,0,5,6,7,8,5,6,5,1,21,24,46,32,0.474128827877508,0.525871172122492,0,0,0.474128827877508,0.525871172122492,0.438172043010753,0.502688172043011,0,0.0591397849462366
19,8,"PSC",0,3,3,1,0,2,"Right",1504.95,29,24,24,46,270,0,20,30,3,0,5,6,7,8,5,8,5,1,24,24,46,29,0.631713554987212,0,0,0.368286445012788,0.631713554987212,0.368286445012788,0.592841163310962,0,0,0.407158836689038
19,9,"PSC",1,2,1,2,3,0,"Left",1433.5,26,46,29,23,296,1,23,47,2,0,5,6,7,8,6,7,6,1,23,26,46,29,0,0.734265734265734,0,0.265734265734266,0.734265734265734,0,0,0.338983050847458,0.661016949152542,0
19,10,"PSC",0,1,0,3,2,1,"Down",2567.77,18,31,48,21,317,1,20,23,1,1,5,6,7,8,5,6,6,2,18,21,48,31,0.282169117647059,0.659926470588235,0,0.0579044117647059,0.282169117647059,0.659926470588235,0.408921933085502,0.219330855018587,0,0.371747211895911
19,11,"PSC",0,2,3,2,1,0,"Up",2521.98,31,48,25,17,365,2,20,47,2,1,5,6,7,8,5,7,7,2,17,25,48,31,0.224911749873928,0.139183055975794,0.635905194150277,0,0.224911749873928,0.635905194150277,0.381102362204724,0,0.618897637795276,0
19,12,"NSC",2,3,2,3,0,1,"Left",2783.34,42,27,10,39,407,2,40,30,2,1,1,2,3,4,3,4,3,1,10,39,42,27,0,0,0.622759856630824,0.377240143369176,0.622759856630824,0.377240143369176,0,0,0.444961240310078,0.555038759689922
19,13,"NSC",0,2,1,2,0,3,"Up",1814.45,38,40,16,31,447,2,13,40,2,1,1,2,3,4,1,3,3,2,16,38,40,31,0,0.173149309912171,0.826850690087829,0,0,0.826850690087829,0.0842607313195548,0.232114467408585,0.502384737678855,0.181240063593005
19,14,"NSC",1,3,2,0,1,3,"Down",2041.95,40,12,37,29,476,3,37,30,1,0,1,2,3,4,2,4,4,2,12,37,40,29,0.0920096852300242,0.184019370460048,0.085956416464891,0.638014527845036,0.184019370460048,0.638014527845036,0.229828850855746,0.486552567237164,0,0.28361858190709
19,15,"NSC",1,3,1,2,0,3,"Down",1938.46,38,42,11,28,504,3,37,30,1,0,1,2,3,4,2,4,4,2,11,38,42,28,0.042866711319491,0.356999330207636,0.0241125251172137,0.57602143335566,0.356999330207636,0.57602143335566,0,0.749546279491833,0,0.250453720508167
19,16,"PSC",0,2,3,2,1,0,"Up",1823.63,34,46,27,21,550,2,20,47,2,1,5,6,7,8,5,7,7,2,21,27,46,34,0.403508771929825,0.0460526315789474,0.394736842105263,0.155701754385965,0.403508771929825,0.394736842105263,0.395061728395062,0,0.604938271604938,0
19,17,"PSC",0,1,2,1,3,0,"Up",2023.29,45,23,31,22,573,1,20,23,1,1,5,6,7,8,5,6,6,2,22,23,45,31,0.261716372489349,0.668898356664638,0,0.0693852708460134,0.261716372489349,0.668898356664638,0.504249291784703,0.495750708215297,0,0
19,18,"PSC",0,2,1,2,0,3,"Up",1485.24,26,51,17,29,624,2,20,47,2,1,5,6,7,8,5,7,7,2,17,26,51,29,0.304721030042918,0,0.590128755364807,0.105150214592275,0.304721030042918,0.590128755364807,0.400541271989175,0,0.599458728010825,0
19,19,"NSC",0,3,1,2,0,3,"Down",1636.82,42,37,10,29,653,3,13,30,3,1,1,2,3,4,1,4,4,2,10,42,37,29,0.312111801242236,0,0.108695652173913,0.579192546583851,0.312111801242236,0.579192546583851,0.546500479386385,0,0.26941514860978,0.184084372003835
19,20,"PSC",0,3,2,1,0,3,"Down",2357.36,47,24,21,29,682,3,20,30,3,1,5,6,7,8,5,8,8,2,21,24,47,29,0.466283324621014,0,0.100365917407214,0.433350757971772,0.466283324621014,0.433350757971772,0.308370044052863,0.323788546255507,0,0.36784140969163
19,21,"NSC",0,3,1,3,2,0,"Up",2154.46,37,32,37,11,714,3,13,30,3,1,1,2,3,4,1,4,4,2,11,37,37,32,0.507152145643693,0,0.093628088426528,0.399219765929779,0.507152145643693,0.399219765929779,0.642307692307692,0,0,0.357692307692308
19,22,"NSC",0,1,1,2,0,3,"Left",1851.57,41,39,13,32,755,1,13,37,1,1,1,2,3,4,1,2,2,2,13,41,39,32,0.226594301221167,0.519674355495251,0.253731343283582,0,0.226594301221167,0.519674355495251,0.571428571428571,0.428571428571429,0,0
19,23,"NSC",0,1,0,2,1,3,"Right",1831.93,13,42,34,27,789,1,13,37,1,1,1,2,3,4,1,2,2,2,13,34,42,27,0.268919911829537,0.570903747244673,0,0.16017634092579,0.268919911829537,0.570903747244673,0.445065176908752,0.554934823091248,0,0
19,24,"PSC",2,3,3,2,1,0,"Left",2340.25,27,50,28,21,816,3,47,30,2,0,5,6,7,8,7,8,8,2,21,28,50,27,0,0.756607929515419,0,0.243392070484582,0,0.243392070484582,0,0,0.761006289308176,0.238993710691824
19,25,"NSC",0,1,3,0,2,1,"Down",2392.85,31,9,43,40,856,1,13,37,1,1,1,2,3,4,1,2,2,2,9,40,43,31,0.502024291497976,0.311740890688259,0.097165991902834,0.0890688259109312,0.502024291497976,0.311740890688259,0.567567567567568,0.324324324324324,0.108108108108108,0
19,26,"NSC",0,3,1,0,2,3,"Down",2925.22,37,9,40,29,885,3,13,30,3,1,1,2,3,4,1,4,4,2,9,37,40,29,0.201063829787234,0,0.0776595744680851,0.721276595744681,0.201063829787234,0.721276595744681,0.604790419161677,0,0,0.395209580838323
19,27,"NSC",0,3,1,3,0,2,"Up",1661.4,35,28,18,43,913,3,13,30,3,1,1,2,3,4,1,4,4,2,18,35,43,28,0.567375886524823,0,0,0.432624113475177,0.567375886524823,0.432624113475177,0.724832214765101,0,0,0.275167785234899
19,28,"PSC",0,1,2,1,0,3,"Up",2959.01,46,25,19,31,938,1,20,23,1,1,5,6,7,8,5,6,6,2,19,25,46,31,0.433401221995927,0.454175152749491,0,0.112423625254582,0.433401221995927,0.454175152749491,0.491869918699187,0.459349593495935,0.048780487804878,0
19,29,"NSC",1,2,3,0,1,2,"Right",2836.33,28,11,36,39,974,1,37,40,2,0,1,2,3,4,2,3,2,1,11,36,39,28,0.0955078915418859,0.62363415621206,0.280857952246054,0,0.62363415621206,0.280857952246054,0,0.552731893265565,0.447268106734435,0
19,30,"PSC",1,2,0,2,3,1,"Up",2353.19,20,46,28,20,1020,2,23,47,2,1,5,6,7,8,6,7,7,2,20,20,46,28,0,0.538337801608579,0.461662198391421,0,0.538337801608579,0.461662198391421,0,0.419301164725458,0.580698835274542,0
19,31,"NSC",1,3,1,0,2,3,"Down",2718.58,37,12,42,31,1051,3,37,30,1,0,1,2,3,4,2,4,4,2,12,37,42,31,0.0638864241348713,0.294587400177462,0,0.641526175687666,0.294587400177462,0.641526175687666,0,0.721244925575101,0,0.278755074424898
19,32,"NSC",0,2,1,3,0,2,"Down",2569.26,36,29,15,41,1092,2,13,40,2,1,1,2,3,4,1,3,3,2,15,36,41,29,0.431818181818182,0,0.568181818181818,0,0.431818181818182,0.568181818181818,0.303643724696356,0,0.696356275303644,0
19,33,"PSC",1,3,2,0,1,3,"Right",3047.88,45,21,22,31,1114,1,23,30,3,0,5,6,7,8,6,8,6,1,21,22,45,31,0,0.441593259287629,0,0.558406740712371,0.441593259287629,0.558406740712371,0,0.307692307692308,0,0.692307692307692
19,34,"PSC",0,3,1,3,2,0,"Up",3690.51,24,30,51,24,1144,3,20,30,3,1,5,6,7,8,5,8,8,2,24,24,51,30,0.417543859649123,0,0.137231968810916,0.445224171539961,0.417543859649123,0.445224171539961,0.769452449567723,0,0,0.230547550432277
19,35,"NSC",1,2,3,1,0,2,"Down",4730.62,29,35,16,42,1186,2,37,40,2,1,1,2,3,4,2,3,3,2,16,35,42,29,0,0.403005097933995,0.596994902066005,0,0.403005097933995,0.596994902066005,0,0.692640692640693,0.307359307359307,0
19,36,"NSC",1,2,0,3,1,2,"Down",2564.75,10,33,40,39,1225,2,37,40,2,1,1,2,3,4,2,3,3,2,10,40,39,33,0,0.199794026776519,0.696189495365602,0.104016477857878,0.199794026776519,0.696189495365602,0,0.487378640776699,0.512621359223301,0
19,37,"PSC",1,3,0,2,3,1,"Right",2635.25,20,50,29,22,1254,3,23,30,3,1,5,6,7,8,6,8,8,2,20,22,50,29,0,0.620126926563917,0,0.379873073436083,0.620126926563917,0.379873073436083,0,0.72568306010929,0,0.27431693989071
19,38,"PSC",0,3,3,0,2,1,"Left",2507.66,28,22,47,26,1282,3,20,30,3,1,5,6,7,8,5,8,8,2,22,26,47,28,0.425851703406814,0.0490981963927856,0,0.525050100200401,0.425851703406814,0.525050100200401,0.346414073071719,0.223274695534506,0,0.430311231393775
19,39,"PSC",1,3,2,1,3,0,"Right",2098.71,47,23,30,22,1312,3,23,30,3,1,5,6,7,8,6,8,8,2,22,23,47,30,0,0.43937575030012,0.0840336134453782,0.476590636254502,0.43937575030012,0.476590636254502,0,0,0.376569037656904,0.623430962343096
19,40,"NSC",2,3,3,1,0,2,"Down",2249.64,34,38,15,39,1351,2,40,30,2,1,1,2,3,4,3,4,3,1,15,38,39,34,0,0,0.387269482450922,0.612730517549078,0.387269482450922,0.612730517549078,0,0,0.354022988505747,0.645977011494253
19,41,"PSC",1,2,3,2,1,0,"Up",1899.47,31,48,22,22,1399,2,23,47,2,1,5,6,7,8,6,7,7,2,22,22,48,31,0,0.254014598540146,0.621897810218978,0.124087591240876,0.254014598540146,0.621897810218978,0,0.445910290237467,0.554089709762533,0
19,42,"PSC",2,3,0,1,3,2,"Down",1790.62,21,19,26,48,1447,2,47,30,2,1,5,6,7,8,7,8,7,1,21,19,48,26,0,0.0994386527666399,0.506816359262229,0.393744987971131,0.506816359262229,0.393744987971131,0,0.335664335664336,0.524475524475524,0.13986013986014
19,43,"NSC",0,1,0,3,1,2,"Right",2236.46,14,31,37,42,1484,1,13,37,1,1,1,2,3,4,1,2,2,2,14,37,42,31,0.546368715083799,0.367597765363128,0.0860335195530726,0,0.546368715083799,0.367597765363128,0.607843137254902,0.392156862745098,0,0
19,44,"PSC",1,3,0,1,3,2,"Right",3055.84,17,25,28,46,1512,3,23,30,3,1,5,6,7,8,6,8,8,2,17,25,46,28,0,0.407556270096463,0.0707395498392283,0.521704180064309,0.407556270096463,0.521704180064309,0,0.450381679389313,0,0.549618320610687
19,45,"NSC",1,3,0,3,1,2,"Right",1857.39,15,31,37,40,1549,1,37,30,1,1,1,2,3,4,2,4,2,1,15,37,40,31,0,0.287292817679558,0,0.712707182320442,0.287292817679558,0.712707182320442,0,0.290854572713643,0,0.709145427286357
19,46,"NSC",0,1,3,1,0,2,"Up",1621.56,31,34,16,38,1583,1,13,37,1,1,1,2,3,4,1,2,2,2,16,34,38,31,0.50513698630137,0.412671232876712,0.0821917808219178,0,0.50513698630137,0.412671232876712,0.35778175313059,0.407871198568873,0.234347048300537,0
19,47,"PSC",2,3,2,3,1,0,"Left",1789.72,47,30,25,15,1630,2,47,30,2,1,5,6,7,8,7,8,7,1,15,25,47,30,0,0,0.498470948012232,0.501529051987768,0.498470948012232,0.501529051987768,0,0,0.408312958435208,0.591687041564792
19,48,"NSC",0,2,2,0,1,3,"Left",2407.2,41,11,36,31,1671,2,13,40,2,1,1,2,3,4,1,3,3,2,11,36,41,31,0.4375,0,0.5625,0,0.4375,0.5625,0.581920903954802,0,0.418079096045198,0
19,49,"NSC",1,3,2,3,0,1,"Down",3254.84,41,30,16,36,1707,1,37,30,1,1,1,2,3,4,2,4,2,1,16,36,41,30,0,0.326338639652677,0.0745296671490593,0.599131693198263,0.326338639652677,0.599131693198263,0,0.624454148471616,0,0.375545851528384
19,50,"PSC",0,3,1,3,2,0,"Up",3419.84,24,32,45,19,1739,3,20,30,3,1,5,6,7,8,5,8,8,2,19,24,45,32,0.669870609981516,0,0,0.330129390018484,0.669870609981516,0.330129390018484,0.43614931237721,0,0,0.56385068762279
19,51,"PSC",0,1,3,2,1,0,"Right",2544.29,27,47,25,19,1764,1,20,23,1,1,5,6,7,8,5,6,6,2,19,25,47,27,0.440097799511002,0.444498777506112,0.115403422982885,0,0.440097799511002,0.444498777506112,0.406735751295337,0.373056994818653,0.22020725388601,0
